,feature,i,y_true,pred_bin,pred_prob
132,MIRACLE,42,0,0,0.25189061207484964
133,MIRACLE,43,1,0,0.24695708171619285
134,MIRACLE,44,0,0,0.24802294263367666
135,WM,0,0,0,0.49473911390988684
136,WM,1,0,0,0.22688980715936144
137,WM,2,0,0,0.06383599407103936
138,WM,3,1,0,0.37611297512696085
139,WM,4,0,1,0.6492016844796025
140,WM,5,1,1,0.7232407383516896
141,WM,6,1,0,0.428928766639383
142,WM,7,1,1,0.7123517934867262
143,WM,8,0,0,0.29907139676031663
144,WM,9,0,0,0.2578585435044014
145,WM,10,0,0,0.0002463033460384146
146,WM,11,0,0,0.23248737468345762
147,WM,12,0,0,0.13641742768715237
148,WM,13,0,0,0.07749977160346024
149,WM,14,1,1,0.633616671059517
150,WM,15,0,0,0.4756618016357907
151,WM,16,0,0,0.005435898779806678
152,WM,17,0,1,0.5743944477681608
153,WM,18,0,0,0.468884045750765
154,WM,19,1,1,0.7592251734285191
155,WM,20,0,0,0.13145986370278154
156,WM,21,0,0,0.048038459274385444
157,WM,22,0,0,0.1251624327749088
158,WM,23,0,1,0.6634871566665225
159,WM,24,0,0,0.031171640855568727
160,WM,25,1,0,0.366351620048228
161,WM,26,1,0,0.19079405492717305
162,WM,27,0,0,0.13116712918529924
163,WM,28,1,0,0.20762765284749807
164,WM,29,0,0,0.09932558388161555
165,WM,30,0,0,0.16625081569178057
166,WM,31,0,0,0.07300300321489077
167,WM,32,0,0,0.07327762434623909
168,WM,33,0,0,0.14295047030958155
169,WM,34,0,0,0.06526044563881052
170,WM,35,0,0,0.4765457977778258
171,WM,36,1,0,0.24227232735502943
172,WM,37,0,1,0.5546072932733731
173,WM,38,0,0,0.3353092506451948
174,WM,39,1,0,0.29785033139925937
175,WM,40,0,0,0.024057615718776213
176,WM,41,0,0,0.00043234779897780354
177,WM,42,0,0,0.015612171855801223
178,WM,43,1,0,0.21385646630659982
179,WM,44,0,0,0.07036409291401174
180,WM_Norm,0,0,0,0.26621164852743995
181,WM_Norm,1,0,0,0.23999919955238674
182,WM_Norm,2,0,0,0.23777901046064873
183,WM_Norm,3,1,0,0.26082039778033517
184,WM_Norm,4,0,0,0.24912377093972615
185,WM_Norm,5,1,0,0.2937794588340329
186,WM_Norm,6,1,0,0.41495994694960187
187,WM_Norm,7,1,0,0.2951781042641815
188,WM_Norm,8,0,0,0.2480797236725397
189,WM_Norm,9,0,0,0.31531638395307476
190,WM_Norm,10,0,0,0.2979050936636837
191,WM_Norm,11,0,0,0.2003184244620285
192,WM_Norm,12,0,0,0.2699897548049447
193,WM_Norm,13,0,0,0.21015264407861278
194,WM_Norm,14,1,0,0.2713285360765773
195,WM_Norm,15,0,0,0.26511529917173177
196,WM_Norm,16,0,0,0.23962383899725778
197,WM_Norm,17,0,1,0.9994412520888343
198,WM_Norm,18,0,0,0.21256709908627902
199,WM_Norm,19,1,0,0.289134569319796
200,WM_Norm,20,0,0,0.20617636087215227
201,WM_Norm,21,0,0,0.2639850842051448
202,WM_Norm,22,0,0,0.27784583580975386
203,WM_Norm,23,0,0,0.2211166029635494
204,WM_Norm,24,0,0,0.14847940135519688
205,WM_Norm,25,1,0,0.2737063933825189
206,WM_Norm,26,1,0,0.29936939340624535
207,WM_Norm,27,0,0,0.295190819343809
208,WM_Norm,28,1,0,0.3043141012426923
209,WM_Norm,29,0,0,0.24886847932887574
210,WM_Norm,30,0,0,0.26927824848824955
211,WM_Norm,31,0,0,0.30393182824629095
212,WM_Norm,32,0,0,0.19796773551851446
213,WM_Norm,33,0,0,0.26957837434900705
214,WM_Norm,34,0,0,0.24704842509996972
215,WM_Norm,35,0,0,0.2712245940358333
216,WM_Norm,36,1,0,0.2880584207646586
217,WM_Norm,37,0,0,0.25186941403125346
218,WM_Norm,38,0,0,0.2295476836590338
219,WM_Norm,39,1,0,0.28553182391221105
220,WM_Norm,40,0,0,0.2591303789938587
221,WM_Norm,41,0,0,0.2331559120381215
222,WM_Norm,42,0,0,0.29409349070466106
223,WM_Norm,43,1,0,0.2482564211144243
224,WM_Norm,44,0,0,0.14486262138663952
